Weight,FatContent,ProductVisibility,ProductType,MRP,EstablishmentYear,StoreSize,CityTier,StoreCategory,StoreSales,SqrtProductVisibility,ProductGroup,MRP_bin,Vis_bin
13.1,Low Fat,0.076005548,Dairy,166.1158,2007,Small,Tier 2,Supermarket Type1,1169.8106,0.2756910372137622,Dairy & Frozen,Mid-High,Mid-High
8.06,Low Fat,0.069088961,Breakfast,232.7326,2009,Medium,Tier 3,Supermarket Type2,3696.5216,0.26284779055567503,Grains & Bakery,High,Mid-High
10.195,Regular,0.063079544,Frozen Foods,139.5838,2009,Medium,Tier 3,Supermarket Type2,4495.4816,0.25115641341602246,Dairy & Frozen,Mid-Low,Mid-High
10.1,Low Fat,0.053732324,Canned,49.8008,1998,Small,Tier 3,Grocery Store,303.6048,0.2318023382108127,Canned & Packaged,Low,Mid-Low
6.235,Low Fat,0.033807904,Household,258.9962,1998,Small,Tier 3,Grocery Store,258.9962,0.1838692578981054,Household & Hygiene,High,Mid-Low
12.5,Low Fat,0.020782036,Breads,198.3742,2009,Medium,Tier 3,Supermarket Type2,2587.9646,0.14415975860135172,Grains & Bakery,High,Low
11.35,Regular,0.063173691,Dairy,86.1856,1987,High,Tier 3,Supermarket Type1,1494.0552,0.25134377056135687,Dairy & Frozen,Low,Mid-High
9.065,Low Fat,0.115563679,Frozen Foods,96.0094,2002,Small,Tier 2,Supermarket Type1,1713.7692,0.3399465825684971,Dairy & Frozen,Mid-Low,High
11.65,Regular,0.076278201,Snack Foods,85.1908,2007,Small,Tier 2,Supermarket Type1,671.1264,0.27618508468054537,Snacks & Beverages,Low,Mid-High
18.2,Regular,0.012223687,Fruits and Vegetables,57.1904,1999,Medium,Tier 1,Supermarket Type1,1640.5312,0.11056078418679925,Fresh Produce,Low,Low
6.115,Regular,0.011419301,Frozen Foods,91.0488,2009,Medium,Tier 3,Supermarket Type2,1629.8784,0.10686112950928416,Dairy & Frozen,Low,Low
6.92,Regular,0.131458247,Breakfast,90.5804,2009,Medium,Tier 3,Supermarket Type2,183.7608,0.3625717129065642,Grains & Bakery,Low,High
7.035,Low Fat,0.021883368,Frozen Foods,263.791,1999,Medium,Tier 1,Supermarket Type1,4996.829,0.14793028087582338,Dairy & Frozen,High,Low
18.2,Low Fat,0.012607876,Snack Foods,139.818,1997,Small,Tier 1,Supermarket Type1,1398.18,0.11228479861495055,Snacks & Beverages,Mid-Low,Low
10.5,Regular,0.025041738,Fruits and Vegetables,218.7508,2002,Small,Tier 2,Supermarket Type1,3255.762,0.1582458151105425,Fresh Produce,High,Low
17.6,Low Fat,0.018934719,Health and Hygiene,237.759,1999,Medium,Tier 1,Supermarket Type1,3545.385,0.13760348469424746,Household & Hygiene,High,Low
13.1,Low Fat,0.021392306,Fruits and Vegetables,182.0976,1985,Medium,Tier 3,Supermarket Type3,6157.3184,0.14626108846853286,Fresh Produce,Mid-High,Low
19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,2002,Small,Tier 2,Supermarket Type1,2828.3184,0.20358984257570417,Fresh Produce,Mid-Low,Mid-Low
16.5,Low Fat,0.028395167,Snack Foods,91.7146,1987,High,Tier 3,Supermarket Type1,2462.7942,0.1685086555640392,Snacks & Beverages,Low,Low
13.15,Regular,0.165221717,Fruits and Vegetables,172.0764,1987,High,Tier 3,Supermarket Type1,4466.1864,0.40647474337282014,Fresh Produce,Mid-High,High
7.89,Low Fat,0.036127671,Dairy,117.4782,2004,Small,Tier 2,Supermarket Type1,2026.0294,0.19007280447239158,Dairy & Frozen,Mid-Low,Mid-Low
20.5,Regular,0.019277945,Frozen Foods,82.8592,2009,Medium,Tier 3,Supermarket Type2,1733.7432,0.13884503952248348,Dairy & Frozen,Low,Low
16.25,Low Fat,0.057629899,Fruits and Vegetables,123.9046,2009,Medium,Tier 3,Supermarket Type2,1120.5414,0.24006228150211353,Fresh Produce,Mid-Low,Mid-High
12.6,Low Fat,0.096212432,Snack Foods,207.2612,1997,Small,Tier 1,Supermarket Type1,4390.2852,0.31018128892633096,Snacks & Beverages,High,High
11.65,Low Fat,0.024387984,Baking Goods,92.4462,1985,Small,Tier 1,Grocery Store,185.0924,0.15616652650296095,Grains & Bakery,Low,Low
8.775,Low Fat,0.021647195,Fruits and Vegetables,109.5228,2002,Small,Tier 2,Supermarket Type1,994.7052,0.1471298576088484,Fresh Produce,Mid-Low,Low
7.42,Regular,0.021573645,Seafood,184.6582,1997,Small,Tier 1,Supermarket Type1,5015.4714,0.14687969566961936,Fresh Produce,High,Low
8.67,Low Fat,0.065424208,Soft Drinks,145.8128,2004,Small,Tier 2,Supermarket Type1,2444.8176,0.25578156305723054,Snacks & Beverages,Mid-High,Mid-High
8.77,Regular,0.046866331,Fruits and Vegetables,170.5422,2002,Small,Tier 2,Supermarket Type1,1551.9798,0.21648632982246246,Fresh Produce,Mid-High,Mid-Low
19.35,Regular,0.058778429,Fruits and Vegetables,238.6564,1987,High,Tier 3,Supermarket Type1,3575.346,0.24244263032725907,Fresh Produce,High,Mid-High
16.25,Low Fat,0.087102593,Dairy,96.041,1987,High,Tier 3,Supermarket Type1,868.869,0.2951314842574408,Dairy & Frozen,Mid-Low,Mid-High
11.5,Low Fat,0.01774202,Health and Hygiene,129.6626,2007,Small,Tier 2,Supermarket Type1,1836.2764,0.13319917417161414,Household & Hygiene,Mid-Low,Low
11.1,Low Fat,0.010632752,Canned,82.5908,1987,High,Tier 3,Supermarket Type1,1510.0344,0.10311523650751135,Canned & Packaged,Low,Low
12.15,Regular,0.031116081,Canned,55.264,1985,Medium,Tier 3,Supermarket Type3,1544.656,0.17639750848580601,Canned & Packaged,Low,Low
5.59,Regular,0.05671761,Snack Foods,62.9168,2002,Small,Tier 2,Supermarket Type1,1406.1696,0.23815459264939653,Snacks & Beverages,Low,Mid-Low
12.15,Low Fat,0.079931185,Canned,219.7456,1985,Small,Tier 1,Grocery Store,884.1824,0.28272103742028115,Canned & Packaged,High,Mid-High
6.55,Low Fat,0.024505418,Breads,102.9332,1987,High,Tier 3,Supermarket Type1,1845.5976,0.15654206463439788,Grains & Bakery,Mid-Low,Low
6.85,Low Fat,0.03830192,Frozen Foods,261.2594,1998,Small,Tier 3,Grocery Store,1046.6376,0.19570876321718453,Dairy & Frozen,High,Mid-Low
21.25,Low Fat,0.024693927,Household,144.1102,1999,Medium,Tier 1,Supermarket Type1,1749.7224,0.1571430144804407,Household & Hygiene,Mid-High,Low
12.15,Low Fat,0.010590075,Canned,84.6908,1985,Medium,Tier 3,Supermarket Type3,3691.1952,0.10290809006098597,Canned & Packaged,Low,Low
8.31,Regular,0.057583737999999995,Snack Foods,177.4028,1997,Small,Tier 1,Supermarket Type1,3896.2616,0.23996611844175,Snacks & Beverages,Mid-High,Mid-Low
12.1,Low Fat,0.016826748,Hard Drinks,179.166,1997,Small,Tier 1,Supermarket Type1,3056.022,0.12971795558055946,Snacks & Beverages,Mid-High,Low
12.85,Low Fat,0.088394115,Frozen Foods,194.7452,1985,Medium,Tier 3,Supermarket Type3,5872.356,0.2973114780831712,Dairy & Frozen,High,Mid-High
20.25,Low Fat,0.049016517,Household,145.6418,1987,High,Tier 3,Supermarket Type1,3384.2614,0.22139674116842822,Household & Hygiene,Mid-High,Mid-Low
11.65,Low Fat,0.129783577,Baking Goods,78.2328,1985,Medium,Tier 3,Supermarket Type3,1004.0264,0.3602548778295722,Grains & Bakery,Low,High
13.15,Regular,0.057583737999999995,Snack Foods,262.891,1985,Small,Tier 1,Grocery Store,788.973,0.23996611844175,Snacks & Beverages,High,Mid-Low
16.75,Low Fat,0.057583737999999995,Snack Foods,156.163,1997,Small,Tier 1,Supermarket Type1,2816.334,0.23996611844175,Snacks & Beverages,Mid-High,Mid-Low
7.075,Low Fat,0.058465268,Dairy,145.3128,2002,Small,Tier 2,Supermarket Type1,1869.5664,0.24179592221540874,Dairy & Frozen,Mid-High,Mid-High
11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,2004,Small,Tier 2,Supermarket Type1,1808.9786,0.23187326710942768,Fresh Produce,Mid-High,Mid-Low
6.63,Regular,0.01098386,Snack Foods,55.4588,2009,Medium,Tier 3,Supermarket Type2,343.5528,0.10480391214072116,Snacks & Beverages,Low,Low
8.935,Low Fat,0.040245222,Frozen Foods,54.9298,1999,Medium,Tier 1,Supermarket Type1,1348.245,0.20061211827803424,Dairy & Frozen,Low,Mid-Low
7.935,Low Fat,0.017253305,Dairy,51.435,2007,Small,Tier 2,Supermarket Type1,499.35,0.1313518366830095,Dairy & Frozen,Low,Low
7.485,Low Fat,0.069231189,Snack Foods,112.1228,1999,Medium,Tier 1,Supermarket Type1,1215.7508,0.2631182034751682,Snacks & Beverages,Mid-Low,Mid-High
9.5,Low Fat,0.074648119,Snack Foods,253.3724,2009,Medium,Tier 3,Supermarket Type2,755.0172,0.27321807956282834,Snacks & Beverages,High,Mid-High
18.35,Low Fat,0.030542489,Health and Hygiene,193.1162,1999,Medium,Tier 1,Supermarket Type1,2693.8268,0.17476409528275538,Household & Hygiene,High,Low
6.365,Low Fat,0.007359711,Frozen Foods,60.1536,1999,Medium,Tier 1,Supermarket Type1,490.0288,0.08578875800476424,Dairy & Frozen,Low,Low
11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,1999,Medium,Tier 1,Supermarket Type1,4231.8248,0.24482651408701633,Fresh Produce,Mid-High,Mid-High
11.395,Low Fat,0.046559448,Health and Hygiene,149.2708,2007,Small,Tier 2,Supermarket Type1,2407.5328,0.21577638424999154,Household & Hygiene,Mid-High,Mid-Low
9.895,Regular,0.048860587,Frozen Foods,260.2278,2009,Medium,Tier 3,Supermarket Type2,4165.2448,0.22104431003760308,Dairy & Frozen,High,Mid-Low
7.68,Low Fat,0.153419412,Health and Hygiene,86.4224,2007,Small,Tier 2,Supermarket Type1,511.3344,0.391687901268344,Household & Hygiene,Low,High
13.65,Low Fat,0.077219509,Health and Hygiene,56.493,2004,Small,Tier 2,Supermarket Type1,509.337,0.2778839847850178,Household & Hygiene,Low,Mid-High
15.75,Low Fat,0.13504726,Household,98.57,2004,Small,Tier 2,Supermarket Type1,2496.75,0.36748776850393267,Household & Hygiene,Mid-Low,High
10.195,Regular,0.146094132,Dairy,196.1794,1999,Medium,Tier 1,Supermarket Type1,2926.191,0.382222620994624,Dairy & Frozen,High,High
10.895,Low Fat,0.027157955,Others,50.2666,2009,Medium,Tier 3,Supermarket Type2,820.2656,0.1647967080981899,Canned & Packaged,Low,Low
11.65,Regular,0.080346058,Baking Goods,195.711,1985,Medium,Tier 3,Supermarket Type3,5499.508,0.283453802232392,Grains & Bakery,High,Mid-High
17.7,Regular,0.016596645,Fruits and Vegetables,48.3034,1997,Small,Tier 1,Supermarket Type1,777.6544,0.1288279666842569,Fresh Produce,Low,Low
17.25,Low Fat,0.084316691,Soft Drinks,263.391,2004,Small,Tier 2,Supermarket Type1,6311.784,0.2903733648253572,Snacks & Beverages,High,Mid-High
18.6,Low Fat,0.076791671,Snack Foods,161.0236,1987,High,Tier 3,Supermarket Type1,3705.8428,0.2771131014585922,Snacks & Beverages,Mid-High,Mid-High
13.8,Low Fat,0.01326146,Canned,108.0254,2004,Small,Tier 2,Supermarket Type1,759.6778,0.11515841263233877,Canned & Packaged,Mid-Low,Low
11.1,Regular,0.058778429,Fruits and Vegetables,165.5526,2009,Medium,Tier 3,Supermarket Type2,1973.4312,0.24244263032725907,Fresh Produce,Mid-High,Mid-High
10.195,Regular,0.012528611,Meat,195.111,2007,Small,Tier 2,Supermarket Type1,3731.809,0.1119312780236159,Fresh Produce,High,Low
5.88,Low Fat,0.003597678,Hard Drinks,153.8998,1999,Medium,Tier 1,Supermarket Type1,2922.1962,0.05998064687880583,Snacks & Beverages,Mid-High,Low
11.15,Low Fat,0.032438645,Health and Hygiene,163.0526,2007,Small,Tier 2,Supermarket Type1,2302.3364,0.18010731523178064,Household & Hygiene,Mid-High,Low
13.1,Low Fat,0.173527068,Fruits and Vegetables,92.0462,1985,Small,Tier 1,Grocery Store,277.6386,0.4165658027250917,Fresh Produce,Low,High
11.6,Low Fat,0.041112694,Soft Drinks,142.0154,2009,Medium,Tier 3,Supermarket Type2,850.8924,0.20276265435232396,Snacks & Beverages,Mid-High,Mid-Low
12.15,Low Fat,0.089243504,Canned,139.2496,1985,Medium,Tier 3,Supermarket Type3,1976.0944,0.2987365126662625,Canned & Packaged,Mid-Low,Mid-High
12.1,Low Fat,0.011539622,Dairy,163.5526,1997,Small,Tier 1,Supermarket Type1,2302.3364,0.10742263262460104,Dairy & Frozen,Mid-High,Low
13.15,Low Fat,0.04690397,Snack Foods,110.657,1985,Small,Tier 1,Grocery Store,659.142,0.21657324396148292,Snacks & Beverages,Mid-Low,Mid-Low
4.635,Low Fat,0.141686037,Breads,126.9994,2007,Small,Tier 2,Supermarket Type1,1798.9916,0.3764120574583125,Grains & Bakery,Mid-Low,High
8.51,Low Fat,0.052051256,Household,142.247,2002,Small,Tier 2,Supermarket Type1,2004.058,0.22814744355350555,Household & Hygiene,Mid-High,Mid-Low
9.6,Low Fat,0.09627919,Soft Drinks,167.3158,2004,Small,Tier 2,Supermarket Type1,1838.2738,0.31028888152816564,Snacks & Beverages,Mid-High,High
17.25,Regular,0.047533568,Snack Foods,96.9068,2007,Small,Tier 2,Supermarket Type1,1458.102,0.218021943849696,Snacks & Beverages,Mid-Low,Mid-Low
15.0,Low Fat,0.04499948,Health and Hygiene,140.4838,2002,Small,Tier 2,Supermarket Type1,1685.8056,0.21213080870066942,Household & Hygiene,Mid-Low,Mid-Low
16.75,Low Fat,0.12888573,Breads,87.6856,1997,Small,Tier 1,Supermarket Type1,1494.0552,0.3590065876832903,Grains & Bakery,Low,High
8.365,Low Fat,0.120256303,Hard Drinks,39.2506,1998,Small,Tier 3,Grocery Store,75.9012,0.34677990570389167,Snacks & Beverages,Low,High
11.8,Low Fat,0.053589594,Soft Drinks,261.291,1985,Small,Tier 1,Grocery Store,788.973,0.23149426342784393,Snacks & Beverages,High,Mid-Low
18.85,Low Fat,0.137755834,Hard Drinks,161.8578,2009,Medium,Tier 3,Supermarket Type2,3530.0716,0.3711547305370093,Snacks & Beverages,Mid-High,High
6.615,Low Fat,0.093913607,Dairy,198.7426,2007,Small,Tier 2,Supermarket Type1,1186.4556,0.3064532704997615,Dairy & Frozen,High,High
5.75,Regular,0.075287081,Dairy,115.3176,1999,Medium,Tier 1,Supermarket Type1,572.588,0.27438491394389747,Dairy & Frozen,Mid-Low,Mid-High
10.0,Low Fat,0.100055625,Snack Foods,113.3544,2009,Medium,Tier 3,Supermarket Type2,3467.4864,0.3163157046369971,Snacks & Beverages,Mid-Low,High
13.1,Low Fat,0.006061565,Frozen Foods,188.9898,2004,Small,Tier 2,Supermarket Type1,4303.0654,0.07785605307232059,Dairy & Frozen,High,Low
10.1,Regular,0.053667516,Fruits and Vegetables,223.0088,1999,Medium,Tier 1,Supermarket Type1,671.1264,0.2316625045189661,Fresh Produce,High,Mid-Low
12.85,Low Fat,0.026194237,Frozen Foods,79.0302,1985,Medium,Tier 3,Supermarket Type3,1901.5248,0.16184633761688894,Dairy & Frozen,Low,Low
11.65,Regular,0.076002991,Snack Foods,83.4908,2002,Small,Tier 2,Supermarket Type1,503.3448,0.2756863997370926,Snacks & Beverages,Low,Mid-High
12.15,Low Fat,0.080111611,Health and Hygiene,94.6436,1985,Medium,Tier 3,Supermarket Type3,4065.3748,0.28303994594403104,Household & Hygiene,Mid-Low,Mid-High
9.3,Low Fat,0.043141572,Fruits and Vegetables,90.4172,2009,Medium,Tier 3,Supermarket Type2,1249.0408,0.20770549342759329,Fresh Produce,Low,Mid-Low
19.6,Low Fat,0.024276035,Dairy,45.3718,2002,Small,Tier 2,Supermarket Type1,614.5334,0.15580768594648983,Dairy & Frozen,Low,Low
11.35,Low Fat,0.03093263,Snack Foods,51.5008,2009,Medium,Tier 3,Supermarket Type2,607.2096,0.1758767466153499,Snacks & Beverages,Low,Low
5.44,Regular,0.017096552,Baking Goods,178.137,2002,Small,Tier 2,Supermarket Type1,3175.866,0.13075378388406203,Grains & Bakery,Mid-High,Low
14.65,Low Fat,0.172357491,Fruits and Vegetables,50.8692,2007,Small,Tier 2,Supermarket Type1,788.3072,0.415159597022639,Fresh Produce,Low,High
12.35,Regular,0.185824165,Baking Goods,78.5328,2004,Small,Tier 2,Supermarket Type1,695.0952,0.4310732710340552,Grains & Bakery,Low,High
12.85,Regular,0.152988295,Fruits and Vegetables,253.7382,2007,Small,Tier 2,Supermarket Type1,2271.0438,0.3911371818173261,Fresh Produce,High,High
17.1,Low Fat,0.0586417345,Breads,85.5566,1999,Medium,Tier 1,Supermarket Type1,1860.2452,0.242160555210794,Grains & Bakery,Low,Mid-High
11.6,Regular,0.143897558,Dairy,240.6222,1987,High,Tier 3,Supermarket Type1,2868.2664,0.3793383160188277,Dairy & Frozen,High,High
7.445,Low Fat,0.037845086,Baking Goods,75.5354,2007,Small,Tier 2,Supermarket Type1,1956.1204,0.1945381350789608,Grains & Bakery,Low,Mid-Low
13.1,Regular,0.1748389,Fruits and Vegetables,142.8786,1985,Small,Tier 1,Grocery Store,433.4358,0.418137417603352,Fresh Produce,Mid-High,High
6.135,Low Fat,0.115500999,Soft Drinks,161.1236,2009,Medium,Tier 3,Supermarket Type2,644.4944,0.3398543791096416,Snacks & Beverages,Mid-High,High
8.68,Low Fat,0.01478914,Frozen Foods,97.7384,1998,Small,Tier 3,Grocery Store,98.5384,0.12161060808991953,Dairy & Frozen,Mid-Low,Low
18.5,Low Fat,0.033938279,Others,132.5284,2004,Small,Tier 2,Supermarket Type1,1318.284,0.18422344856179412,Canned & Packaged,Mid-Low,Mid-Low
14.3,Low Fat,0.026299797,Frozen Foods,79.4302,1987,High,Tier 3,Supermarket Type1,1743.0644,0.1621721215252486,Dairy & Frozen,Low,Low
14.5,Low Fat,0.159394437,Others,105.6938,1985,Small,Tier 1,Grocery Store,214.3876,0.39924232866769027,Canned & Packaged,Mid-Low,High
15.35,Low Fat,0.057583737999999995,Snack Foods,88.283,1997,Small,Tier 1,Supermarket Type1,1797.66,0.23996611844175,Snacks & Beverages,Low,Mid-Low
17.7,Low Fat,0.0675840825,Dairy,182.5292,1987,High,Tier 3,Supermarket Type1,2736.438,0.2599693876209274,Dairy & Frozen,Mid-High,Mid-High
15.2,Regular,0.10377827,Fruits and Vegetables,175.6054,1997,Small,Tier 1,Supermarket Type1,2451.4756,0.3221463487298902,Fresh Produce,Mid-High,High
9.8,Regular,0.045522854,Baking Goods,35.0874,2007,Small,Tier 2,Supermarket Type1,352.874,0.2133608539540466,Grains & Bakery,Low,Mid-Low
12.85,Low Fat,0.095331433,Frozen Foods,125.5678,1985,Medium,Tier 3,Supermarket Type3,2543.356,0.30875788734864734,Dairy & Frozen,Mid-Low,High
15.25,Regular,0.057583737999999995,Snack Foods,179.766,2009,Medium,Tier 3,Supermarket Type2,3056.022,0.23996611844175,Snacks & Beverages,Mid-High,Mid-Low
17.6,Low Fat,0.105472205,Snack Foods,165.6868,2007,Small,Tier 2,Supermarket Type1,3111.9492,0.32476484569608205,Snacks & Beverages,Mid-High,High
7.55,Regular,0.030938774,Fruits and Vegetables,121.0072,2004,Small,Tier 2,Supermarket Type1,2082.6224,0.17589421252559734,Fresh Produce,Mid-Low,Low
11.65,Low Fat,0.026174636,Baking Goods,127.102,1985,Medium,Tier 3,Supermarket Type3,3415.554,0.16178577193313384,Grains & Bakery,Mid-Low,Low
19.7,Regular,0.160671255,Canned,254.7014,2004,Small,Tier 2,Supermarket Type1,3570.0196,0.40083819054576125,Canned & Packaged,High,High
13.0,Regular,0.070243155,Snack Foods,65.7484,1987,High,Tier 3,Supermarket Type1,391.4904,0.2650342525033321,Snacks & Beverages,Low,Mid-High
13.1,Regular,0.038313981,Fruits and Vegetables,109.957,1985,Medium,Tier 3,Supermarket Type3,4504.137,0.195739574435013,Fresh Produce,Mid-Low,Mid-Low
11.8,Regular,0.170548238,Canned,113.8834,1999,Medium,Tier 1,Supermarket Type1,1382.2008,0.41297486364184444,Canned & Packaged,Mid-Low,High
20.35,Low Fat,0.060794097,Baking Goods,233.6616,1999,Medium,Tier 1,Supermarket Type1,2577.9776,0.24656458991509708,Grains & Bakery,High,Mid-High
16.85,Low Fat,0.036446751,Snack Foods,90.3488,1999,Medium,Tier 1,Supermarket Type1,996.0368,0.19091032187914828,Snacks & Beverages,Low,Mid-Low
7.63,Low Fat,0.061188147,Soft Drinks,94.0436,2002,Small,Tier 2,Supermarket Type1,1134.5232,0.24736237992063384,Snacks & Beverages,Mid-Low,Mid-High
15.75,Low Fat,0.054884821,Baking Goods,195.3452,1987,High,Tier 3,Supermarket Type1,1761.7068,0.23427509684129894,Grains & Bakery,High,Mid-Low
18.2,Regular,0.026064486,Baking Goods,241.8196,1997,Small,Tier 1,Supermarket Type1,4097.3332,0.16144499372851423,Grains & Bakery,High,Low
13.85,Regular,0.025936747,Frozen Foods,164.921,1999,Medium,Tier 1,Supermarket Type1,2609.936,0.1610488963017133,Dairy & Frozen,Mid-High,Low
10.895,Low Fat,0.035949725,Fruits and Vegetables,132.9284,2007,Small,Tier 2,Supermarket Type1,3295.71,0.18960412706478727,Fresh Produce,Mid-Low,Mid-Low
15.6,Low Fat,0.045168898,Dairy,242.9854,2009,Medium,Tier 3,Supermarket Type2,2175.1686,0.21252975791639156,Dairy & Frozen,High,Mid-Low
11.3,Low Fat,0.04767798,Household,181.466,1987,High,Tier 3,Supermarket Type1,3775.086,0.21835287953219212,Household & Hygiene,Mid-High,Mid-Low
20.0,Low Fat,0.058812134,Health and Hygiene,111.6544,2007,Small,Tier 2,Supermarket Type1,1565.9616,0.24251213165530502,Household & Hygiene,Mid-Low,Mid-High
19.35,Regular,0.018667601,Snack Foods,112.9544,2007,Small,Tier 2,Supermarket Type1,2908.2144,0.13662942947988913,Snacks & Beverages,Mid-Low,Low
15.6,Low Fat,0.087646694,Snack Foods,221.5798,1987,High,Tier 3,Supermarket Type1,5509.495,0.29605184343286906,Snacks & Beverages,High,Mid-High
10.195,Regular,0.045165796,Fruits and Vegetables,118.4808,2009,Medium,Tier 3,Supermarket Type2,1640.5312,0.21252245998952676,Fresh Produce,Mid-Low,Mid-Low
13.15,Low Fat,0.039385518,Snack Foods,164.8526,1985,Medium,Tier 3,Supermarket Type3,2631.2416,0.19845784942904124,Snacks & Beverages,Mid-High,Mid-Low
9.5,Regular,0.010914988,Snack Foods,183.8608,2004,Small,Tier 2,Supermarket Type1,2572.6512,0.10447481993284315,Snacks & Beverages,High,Low
11.65,Low Fat,0.034203092,Baking Goods,43.3086,1985,Medium,Tier 3,Supermarket Type3,624.5204,0.1849407797106955,Grains & Bakery,Low,Mid-Low
10.65,Regular,0.085268317,Snack Foods,229.7668,1999,Medium,Tier 1,Supermarket Type1,3916.2356,0.2920073920297224,Snacks & Beverages,High,Mid-High
12.15,Regular,0.084354713,Canned,215.5218,1985,Medium,Tier 3,Supermarket Type3,4915.6014,0.29043882832706786,Canned & Packaged,High,Mid-High
7.35,Low Fat,0.028571132,Fruits and Vegetables,40.8454,1987,High,Tier 3,Supermarket Type1,587.2356,0.16902997367331038,Fresh Produce,Low,Low
15.7,Low Fat,0.037383778,Soft Drinks,179.7634,2009,Medium,Tier 3,Supermarket Type2,1817.634,0.1933488505267099,Snacks & Beverages,Mid-High,Mid-Low
15.85,Low Fat,0.043410693,Starchy Foods,39.4164,2009,Medium,Tier 3,Supermarket Type2,154.4656,0.20835232900066175,Grains & Bakery,Low,Mid-Low
13.8,Regular,0.056872392,Snack Foods,231.1984,1997,Small,Tier 1,Supermarket Type1,5097.3648,0.2384793324378446,Snacks & Beverages,High,Mid-Low
9.195,Regular,0.051573903,Baking Goods,79.8644,1987,High,Tier 3,Supermarket Type1,785.644,0.22709888374890794,Grains & Bakery,Low,Mid-Low
9.3,Low Fat,0.016113019,Dairy,248.8092,2007,Small,Tier 2,Supermarket Type1,5976.2208,0.1269370670844415,Dairy & Frozen,High,Low
15.1,Low Fat,0.052295514,Meat,242.9512,1987,High,Tier 3,Supermarket Type1,4847.024,0.22868212435605892,Fresh Produce,High,Mid-Low
19.1,Low Fat,0.097127867,Fruits and Vegetables,234.4958,2009,Medium,Tier 3,Supermarket Type2,1635.8706,0.3116534405393273,Fresh Produce,High,High
11.6,Regular,0.077284566,Frozen Foods,172.4106,1999,Medium,Tier 1,Supermarket Type1,4277.765,0.27800101798374766,Dairy & Frozen,Mid-High,Mid-High
7.27,Low Fat,0.046653872,Health and Hygiene,98.6384,2002,Small,Tier 2,Supermarket Type1,1970.768,0.2159950740179044,Household & Hygiene,Mid-Low,Mid-Low
19.35,Low Fat,0.02775746,Health and Hygiene,62.5168,1999,Medium,Tier 1,Supermarket Type1,1534.0032,0.16660570218332865,Household & Hygiene,Low,Low
9.695,Low Fat,0.058778429,Fruits and Vegetables,186.7898,1998,Small,Tier 3,Grocery Store,561.2694,0.24244263032725907,Fresh Produce,High,Mid-High
20.2,Low Fat,0.049016517,Household,94.1462,1997,Small,Tier 1,Supermarket Type1,832.9158,0.22139674116842822,Household & Hygiene,Mid-Low,Mid-Low
10.1,Low Fat,0.003574698,Hard Drinks,154.6998,1985,Medium,Tier 3,Supermarket Type3,3229.7958,0.05978877821129982,Snacks & Beverages,Mid-High,Low
10.5,Regular,0.11733375,Baking Goods,164.121,2007,Small,Tier 2,Supermarket Type1,2773.057,0.3425401436328303,Grains & Bakery,Mid-High,High
12.5,Regular,0.081684728,Fruits and Vegetables,92.3488,1987,High,Tier 3,Supermarket Type1,1177.1344,0.28580540232822754,Fresh Produce,Low,Mid-High
13.15,Low Fat,0.079261744,Snack Foods,81.825,1985,Small,Tier 1,Grocery Store,83.225,0.2815346230927912,Snacks & Beverages,Low,Mid-High
17.75,Low Fat,0.030410273,Dairy,256.0672,1987,High,Tier 3,Supermarket Type1,2045.3376,0.17438541510114888,Dairy & Frozen,High,Low
9.0,Low Fat,0.069938838,Health and Hygiene,264.8884,2007,Small,Tier 2,Supermarket Type1,2914.8724,0.264459520531971,Household & Hygiene,High,Mid-High
17.85,Low Fat,0.037885683,Soft Drinks,190.4188,1999,Medium,Tier 1,Supermarket Type1,952.094,0.19464244912145964,Snacks & Beverages,High,Mid-Low
4.61,Low Fat,0.123151947,Hard Drinks,175.2396,2009,Medium,Tier 3,Supermarket Type2,2093.2752,0.3509301169748758,Snacks & Beverages,Mid-High,High
7.155,Regular,0.169137707,Breads,35.2874,2007,Small,Tier 2,Supermarket Type1,388.1614,0.4112635493208704,Grains & Bakery,Low,High
12.3,Low Fat,0.009429612,Baking Goods,71.338,2002,Small,Tier 2,Supermarket Type1,1098.57,0.09710618929810808,Grains & Bakery,Low,Low
7.93,Low Fat,0.071076672,Health and Hygiene,44.9086,1987,High,Tier 3,Supermarket Type1,802.9548,0.26660208551322323,Household & Hygiene,Low,Mid-High
8.01,Low Fat,0.070234306,Hard Drinks,34.9532,2004,Small,Tier 2,Supermarket Type1,539.298,0.26501755790890535,Snacks & Beverages,Low,Mid-High
9.8,Low Fat,0.043663452,Snack Foods,217.185,1998,Small,Tier 3,Grocery Store,432.77,0.20895801492165836,Snacks & Beverages,High,Mid-Low
12.35,Regular,0.059110912,Meat,199.3426,1985,Small,Tier 1,Grocery Store,395.4852,0.24312735757211693,Fresh Produce,High,Mid-High
5.0,Low Fat,0.053589594,Soft Drinks,190.453,1998,Small,Tier 3,Grocery Store,379.506,0.23149426342784393,Snacks & Beverages,High,Mid-Low
19.6,Low Fat,0.042324556,Health and Hygiene,150.9024,1998,Small,Tier 3,Grocery Store,303.6048,0.20572932702947336,Household & Hygiene,Mid-High,Mid-Low
